Wall time,Step,Value
1503339302.5106566,78500,0.7890625
1503339317.1260006,78600,0.80859375
1503339331.815963,78700,0.8125
1503339346.4100564,78800,0.79296875
1503339361.1739674,78900,0.796875
1503339375.8205347,79000,0.7734375
1503339390.6162462,79100,0.77734375
1503339405.2192192,79200,0.7734375
1503339420.0601485,79300,0.7734375
1503339434.6559217,79400,0.78125
1503339449.408404,79500,0.74609375
1503339464.0657754,79600,0.77734375
1503339478.8321843,79700,0.74609375
1503339493.4349058,79800,0.734375
1503339508.131516,79900,0.74609375
1503339522.735594,80000,0.76953125
1503339537.4583242,80100,0.73046875
1503339568.8402555,80300,0.7265625
1503339584.8895802,80400,0.734375
1503339602.6284204,80500,0.75390625
1503339618.0290048,80600,0.66796875
1503339636.0482197,80700,0.69921875
1503339650.7905014,80800,0.79296875
1503339665.580751,80900,0.7109375
1503339680.1434088,81000,0.6796875
1503339710.700772,81200,0.6796875
1503339725.4149692,81300,0.75
1503339740.0570738,81400,0.6953125
1503339754.9774845,81500,0.7578125
1503339769.478707,81600,0.74609375
1503339784.282262,81700,0.6953125
1503339798.8892434,81800,0.7265625
1503339813.529889,81900,0.6953125
1503339828.1676369,82000,0.6484375
1503339842.8683581,82100,0.6796875
1503339857.4358675,82200,0.6875
1503339872.1551275,82300,0.66015625
1503339886.7879088,82400,0.70703125
1503339901.5698223,82500,0.65625
1503339916.1337624,82600,0.6640625
1503339930.8143282,82700,0.69921875
1503339960.0744038,82900,0.703125
1503339974.7116745,83000,0.734375
1503339989.4471633,83100,0.72265625
1503340004.158935,83200,0.703125
1503340019.0056486,83300,0.796875
1503340033.6516528,83400,0.73046875
1503340048.3282566,83500,0.72265625
1503340062.926284,83600,0.68359375
1503340077.7872748,83700,0.66796875
1503340092.4033375,83800,0.734375
1503340107.1140046,83900,0.6796875
1503340121.7751818,84000,0.66796875
1503340136.448196,84100,0.7109375
1503340165.8692148,84300,0.71875
1503340180.4434168,84400,0.6875
1503340209.774442,84600,0.64453125
1503340224.3960795,84700,0.671875
1503340239.0239353,84800,0.68359375
1503340253.7191665,84900,0.69921875
1503340282.9178972,85100,0.62890625
1503340297.5424697,85200,0.67578125
1503340312.2041538,85300,0.67578125
1503340326.80784,85400,0.61328125
1503340356.0341628,85600,0.6640625
1503340385.3683336,85800,0.671875
